"","date","region","country","cases"
"2805","2020-12-25","Northern Africa","Tunisia",1652
"2806","2020-12-26","Northern Africa","Tunisia",1362
"2807","2020-12-27","Northern Africa","Tunisia",1612
"2808","2020-12-28","Northern Africa","Tunisia",1598
"2809","2020-12-29","Northern Africa","Tunisia",2414
"2810","2020-12-30","Northern Africa","Tunisia",1924
"2811","2020-12-31","Northern Africa","Tunisia",1417
"2812","2021-01-01","Northern Africa","Tunisia",1422
"2813","2021-01-02","Northern Africa","Tunisia",1565
"2814","2021-01-03","Northern Africa","Tunisia",1252
"2815","2021-01-04","Northern Africa","Tunisia",2265
"2816","2021-01-05","Northern Africa","Tunisia",2820
"2817","2021-01-06","Northern Africa","Tunisia",2373
"2818","2021-01-07","Northern Africa","Tunisia",2649
"2819","2021-01-08","Northern Africa","Tunisia",2611
"2820","2021-01-09","Northern Africa","Tunisia",1762
"2821","2021-01-10","Northern Africa","Tunisia",3074
"2822","2021-01-11","Northern Africa","Tunisia",2586
"2823","2021-01-12","Northern Africa","Tunisia",3632
"2824","2021-01-13","Northern Africa","Tunisia",2327
"2825","2021-01-14","Northern Africa","Tunisia",4170
"2826","2021-01-15","Northern Africa","Tunisia",2166
"2827","2021-01-16","Northern Africa","Tunisia",2859
"2828","2021-01-17","Northern Africa","Tunisia",1795
"2829","2021-01-18","Northern Africa","Tunisia",2598
"2830","2021-01-19","Northern Africa","Tunisia",3890
"2831","2021-01-20","Northern Africa","Tunisia",2511
"2832","2021-01-21","Northern Africa","Tunisia",2389
"2833","2021-01-22","Northern Africa","Tunisia",2041
"2834","2021-01-23","Northern Africa","Tunisia",2059
"2835","2021-01-24","Northern Africa","Tunisia",1263
"2836","2021-01-25","Northern Africa","Tunisia",2026
"2837","2021-01-26","Northern Africa","Tunisia",1661
"2838","2021-01-27","Northern Africa","Tunisia",2028
"2839","2021-01-28","Northern Africa","Tunisia",1679
"2840","2021-01-29","Northern Africa","Tunisia",1438
"2841","2021-01-30","Northern Africa","Tunisia",1417
"2842","2021-01-31","Northern Africa","Tunisia",1160
"2843","2021-02-01","Northern Africa","Tunisia",1367
"2844","2021-02-02","Northern Africa","Tunisia",1267
"2845","2021-02-03","Northern Africa","Tunisia",1270
"2846","2021-02-04","Northern Africa","Tunisia",1163
"2847","2021-02-05","Northern Africa","Tunisia",1064
"2848","2021-02-06","Northern Africa","Tunisia",910
"2849","2021-02-07","Northern Africa","Tunisia",667
"2850","2021-02-08","Northern Africa","Tunisia",811
"2851","2021-02-09","Northern Africa","Tunisia",1086
"2852","2021-02-10","Northern Africa","Tunisia",828
"2853","2021-02-11","Northern Africa","Tunisia",977
"2854","2021-02-12","Northern Africa","Tunisia",1049
"2855","2021-02-13","Northern Africa","Tunisia",740
"2856","2021-02-14","Northern Africa","Tunisia",305
"2857","2021-02-15","Northern Africa","Tunisia",780
"2858","2021-02-16","Northern Africa","Tunisia",787
"2859","2021-02-17","Northern Africa","Tunisia",899
"2860","2021-02-18","Northern Africa","Tunisia",725
"2861","2021-02-19","Northern Africa","Tunisia",903
"2862","2021-02-20","Northern Africa","Tunisia",719
"2863","2021-02-21","Northern Africa","Tunisia",575
"2864","2021-02-22","Northern Africa","Tunisia",844
"2865","2021-02-23","Northern Africa","Tunisia",662
"2866","2021-02-24","Northern Africa","Tunisia",855
"2867","2021-02-25","Northern Africa","Tunisia",666
"2868","2021-02-26","Northern Africa","Tunisia",651
"2869","2021-02-27","Northern Africa","Tunisia",662
"2870","2021-02-28","Northern Africa","Tunisia",392
"2871","2021-03-01","Northern Africa","Tunisia",562
"2872","2021-03-02","Northern Africa","Tunisia",777
"2873","2021-03-03","Northern Africa","Tunisia",635
"2874","2021-03-04","Northern Africa","Tunisia",713
"2875","2021-03-05","Northern Africa","Tunisia",672
"2876","2021-03-06","Northern Africa","Tunisia",676
"2877","2021-03-07","Northern Africa","Tunisia",313
"2878","2021-03-08","Northern Africa","Tunisia",614
"2879","2021-03-09","Northern Africa","Tunisia",737
"2880","2021-03-10","Northern Africa","Tunisia",609
"2881","2021-03-11","Northern Africa","Tunisia",640
"2882","2021-03-12","Northern Africa","Tunisia",640
"2883","2021-03-13","Northern Africa","Tunisia",577
"2884","2021-03-14","Northern Africa","Tunisia",290
"2885","2021-03-15","Northern Africa","Tunisia",549
"2886","2021-03-16","Northern Africa","Tunisia",766
"2887","2021-03-17","Northern Africa","Tunisia",496
"2888","2021-03-18","Northern Africa","Tunisia",841
"2889","2021-03-19","Northern Africa","Tunisia",629
"2890","2021-03-20","Northern Africa","Tunisia",301
"2891","2021-03-21","Northern Africa","Tunisia",217
"2892","2021-03-22","Northern Africa","Tunisia",584
"2893","2021-03-23","Northern Africa","Tunisia",747
"2894","2021-03-24","Northern Africa","Tunisia",783
"2895","2021-03-25","Northern Africa","Tunisia",745
"2896","2021-03-26","Northern Africa","Tunisia",921
"2897","2021-03-27","Northern Africa","Tunisia",862
"2898","2021-03-28","Northern Africa","Tunisia",604
"2899","2021-03-29","Northern Africa","Tunisia",1002
"2900","2021-03-30","Northern Africa","Tunisia",1847
"2901","2021-03-31","Northern Africa","Tunisia",1290
"2902","2021-04-01","Northern Africa","Tunisia",1623
"2903","2021-04-02","Northern Africa","Tunisia",1404
"2904","2021-04-03","Northern Africa","Tunisia",1709
"2905","2021-04-04","Northern Africa","Tunisia",1133
"2906","2021-04-05","Northern Africa","Tunisia",1866
"2907","2021-04-06","Northern Africa","Tunisia",1951
"2908","2021-04-07","Northern Africa","Tunisia",1833
"2909","2021-04-08","Northern Africa","Tunisia",2010
"2910","2021-04-09","Northern Africa","Tunisia",1460
"2911","2021-04-10","Northern Africa","Tunisia",1564
"2912","2021-04-11","Northern Africa","Tunisia",1079
"2913","2021-04-12","Northern Africa","Tunisia",1664
"2914","2021-04-13","Northern Africa","Tunisia",2123
"2915","2021-04-14","Northern Africa","Tunisia",2649
"2916","2021-04-15","Northern Africa","Tunisia",2401
"2917","2021-04-16","Northern Africa","Tunisia",2199
"2918","2021-04-17","Northern Africa","Tunisia",1514
"2919","2021-04-18","Northern Africa","Tunisia",1571
"2920","2021-04-19","Northern Africa","Tunisia",2169
"2921","2021-04-20","Northern Africa","Tunisia",2603
"2922","2021-04-21","Northern Africa","Tunisia",2305
"2923","2021-04-22","Northern Africa","Tunisia",2205
"2924","2021-04-23","Northern Africa","Tunisia",2229
"2925","2021-04-24","Northern Africa","Tunisia",1770
"2926","2021-04-25","Northern Africa","Tunisia",1285
"2927","2021-04-26","Northern Africa","Tunisia",1957
"2928","2021-04-27","Northern Africa","Tunisia",1729
"2929","2021-04-28","Northern Africa","Tunisia",1902
"2930","2021-04-29","Northern Africa","Tunisia",1904
"2931","2021-04-30","Northern Africa","Tunisia",1615
"2932","2021-05-01","Northern Africa","Tunisia",1009
"2933","2021-05-02","Northern Africa","Tunisia",NA
"2934","2021-05-03","Northern Africa","Tunisia",NA
